store_nbr,onpromotion,oil_price,family_AUTOMOTIVE,family_BABY CARE,family_BEAUTY,family_BEVERAGES,family_BOOKS,family_BREAD/BAKERY,family_CELEBRATION,family_CLEANING,family_DAIRY,family_DELI,family_EGGS,family_FROZEN FOODS,family_GROCERY I,family_GROCERY II,family_HARDWARE,family_HOME AND KITCHEN I,family_HOME AND KITCHEN II,family_HOME APPLIANCES,family_HOME CARE,family_LADIESWEAR,family_LAWN AND GARDEN,family_LINGERIE,"family_LIQUOR,WINE,BEER",family_MAGAZINES,family_MEATS,family_PERSONAL CARE,family_PET SUPPLIES,family_PLAYERS AND ELECTRONICS,family_POULTRY,family_PREPARED FOODS,family_PRODUCE,family_SCHOOL AND OFFICE SUPPLIES,family_SEAFOOD,store_city_Ambato,store_city_Babahoyo,store_city_Cayambe,store_city_Cuenca,store_city_Daule,store_city_El Carmen,store_city_Esmeraldas,store_city_Guaranda,store_city_Guayaquil,store_city_Ibarra,store_city_Latacunga,store_city_Libertad,store_city_Loja,store_city_Machala,store_city_Manta,store_city_Playas,store_city_Puyo,store_city_Quevedo,store_city_Quito,store_city_Riobamba,store_city_Salinas,store_city_Santo Domingo,holiday_type_Holiday,holiday_type_No Event
49005,5562,108684.18299102783,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,193008.4156494141,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,3643,109236.5986404419,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,172248.1265258789,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1994,105868.61972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2851,94535.0986404419,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,16204,94428.18299102783,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7175,72509.5775527954,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7,180267.1265258789,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2179,63528.30271911621,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1393,74719.26054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,129,182316.4156494141,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,954,86159.69728088377,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,6973,92111.5775527954,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,999,102108.5986404419,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,4949,93947.04217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,266,190032.47891235352,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,994,117505.08435058594,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,5296,70335.54217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,4730,63991.61972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1392,82007.64081573486,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,163765.8027191162,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2357,144448.91564941406,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,8817,83433.23945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,176186.3448944092,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,8142,68607.0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,425,88315.92244720459,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1042,85500.35918426514,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1715,82185.83809661865,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,1484,80706.78163146973,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7134,79708.85918426514,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,6262,88583.21836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,21832,80760.23945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,14279,92129.4013595581,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,21531,92681.81700897217,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,5144,105334.02108764648,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,164763.71836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2769,91612.61972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1725,67038.83809661865,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,690,140368.13401794434,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,16721,85233.06326293945,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,0,165440.8734741211,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,167436.71836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1482,85732.02108764648,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,17137,83255.04217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,712,90178.1125831604,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,157,183189.6054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7734,94463.81700897217,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,171553.13401794434,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,171695.6972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1019,80011.80271911621,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2239,106848.71836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2883,90507.78163146973,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,11109,85197.42244720459,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,28,185951.6972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,8684,88333.73945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,2340,67965.47891235352,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,4945,145803.23945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,167169.4156494141,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,170555.21836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1025,99720.71836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,173032.1972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,13072,77231.88027191162,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,887,102090.78163146973,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,11248,52248.23945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,9068,65203.38027191162,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7331,87353.64081573486,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,13428,78853.5,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,534,181300.67619323728,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,173103.47891235352,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,0,173958.8448944092,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,6542,57148.73945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7142,85446.9013595581,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,3489,81526.5,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,175063.67619323728,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1306,101449.26054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,71,180088.9156494141,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7917,77018.04217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2936,65880.54217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7060,83041.19728088377,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,530,174796.3734741211,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,697,85268.69728088377,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,609,147478.3238067627,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,189747.36598205566,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1306,93947.04217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10339,84947.93673706055,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,14565,88672.31700897217,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,6714,85500.35918426514,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,10113,71155.26054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,156887.28163146973,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10781,74665.80271911621,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,4459,184989.4156494141,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,5373,109343.52108764648,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1529,79637.5775527954,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,3508,72509.5775527954,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,6018,52248.23945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,6666,61282.978912353516,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10039,90543.42244720459,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,3401,103356.0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,20041,81187.92244720459,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,5555,105316.19728088377,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,1148,89189.0986404419,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,4940,101413.61972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,180997.73945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
